,datetime,Sample_ID,Code,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS,Turbidity,source,discharge(cfs),discharge(m/yr),rank,stage,discharge(cms),notes,datetime.1,gageheight,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,DO%,Temperature,SO4,Bromide,rank_sp,rainfall(mm),rainfall(in),pc1,pc2,binnum,F1_med,F2_med,Na_backcalc_5,Na_backcalc_95,Na_backcalc_med,Na_backcalc_mean,Ca_backcalc_5,Ca_backcalc_95,Ca_backcalc_med,Ca_backcalc_mean,Mg_backcalc_5,Mg_backcalc_95,Mg_backcalc_med,Mg_backcalc_mean,Cl_backcalc_5,Cl_backcalc_95,Cl_backcalc_med,Cl_backcalc_mean,F1_std,F2_std,F1_5,F2_5,F1_95,F2_95,F1_25,F2_25,F1_75,F2_75
4149,1991-08-06 15:00:00,MPR,,,27.8,,112.0,7.7,0.11,1.2350666250260254,7.73,0.88,2.18,10.2,0.007,0.007,,,,,24.4,,,,USGS,23.0,1.1603955765470158,26.47327408593011,,,,,,MPR,,,,,,,,,,,,,,,,-1.635727569367941,-0.6718132794473146,1.0,-0.009296376320035967,1.0092963763200358,6.855584471899039,7.845213401488012,7.412074319559553,7.371939374271955,7.238852975673897,12.502729264323648,10.083970470110781,9.977987659233802,1.980700886007222,2.591439637410764,2.309932927704865,2.314910193285141,6.14312622078568,9.18520483248775,8.031285977529848,7.912899518715596,1.099574139653553,1.099574139653553,-0.2280723580177277,0.8079493248142965,0.19205067518570293,1.2280723580177275,-0.07404656577579537,0.907467940696228,0.09253205930377195,1.0740465657757954
4150,1991-08-13 10:13:00,MPR,6770.0,1.74,27.0,7.51,120.3,8.48,,1.46,7.32,0.78,3.27,10.91,,9.0,,,,,,,0.61,,EDI,24.0,1.2108475581360163,29.13732974801939,,,,,,MPR,,,,,,,,,,,,,,,,-3.0142852215589464,-0.9314489050912936,1.0,-0.18387877063631552,1.1838787706363156,7.469053143228745,9.014012551434188,8.277458284767304,8.219509567466723,8.401079260685231,15.008024101354376,12.026588808935841,11.893497634194121,2.227952793555759,3.113322573934611,2.679364911751726,2.7074789778544988,5.296354040707636,9.830451226465442,8.658652101300612,8.43475344752003,2.645842712997114,2.645842712997114,-0.5587366681499392,0.9675546771273595,0.032445322872640396,1.5587366681499384,-0.2840514429634009,1.074261984835763,-0.07426198483576305,1.284051442963401
4151,1991-08-20 10:19:00,MPR,6783.0,1.76,26.0,7.5,94.5,8.3,,1.41,6.64,0.71,2.9,11.19,,11.0,,,,,,,0.37,,EDI,25.0,1.261299539725017,31.514376633195106,,,,,,MPR,,,,,,,,,,,,,,,,-2.3115284443676405,-0.9856454486331783,1.0,-0.09459425202723515,1.094594252027235,7.2698336806972526,8.36316127172267,7.8347372044104535,7.787437904401835,7.821933195952396,13.584244474372598,11.075254428552604,10.917014993412694,2.1157703394082064,2.8324121110437073,2.4882085031111743,2.50735649952986,5.606844957023049,9.47599399198907,8.318467820208541,8.16872439564225,1.8046654660747363,1.8046654660747363,-0.3774508288440773,0.889179522922171,0.11082047707782908,1.3774508288440774,-0.17340122620898557,0.9834612513324397,0.01653874866756032,1.1734012262089857
4152,1991-08-20 12:30:00,MPR,,,26.4,,112.0,7.4,0.14,1.1683062669165103,5.49,0.57,1.57,7.61,0.009,0.005,1.8,,,,17.1,,4.0,,USGS,25.0,1.261299539725017,31.514376633195106,,,,,,MPR,,,,,,,,,,,,,,,,0.6870242130444284,-0.08771684820027602,1.0,0.3252140311142765,0.6747859688857234,5.343117342962784,6.669426780134114,5.8977934421260825,5.94385606282401,3.6911057151200284,8.922156213765462,6.777298871083221,6.750517120372892,1.251357003550993,1.9425724241968232,1.6933400989851883,1.6534653544503566,5.547256487318459,9.636044525328694,6.918166691551503,7.033620265241407,2.40333210515538,2.40333210515538,0.1413174981029038,0.31979132086712186,0.680208679132878,0.8586825018970963,0.25449291050297046,0.593033510143928,0.40696648985607203,0.7455070894970295
4153,1991-08-27 09:37:00,MPR,6914.0,,,6.96,104.1,6.63,109.0,1.39,8.92,1.08,2.97,8.74,,5.0,,,,,25.13,,1.51,,EDI,28.0,1.4126554844920192,39.20110847260749,,,,,,MPR,,,,,,,,,,,,,,,,-2.3878528436920154,-1.1921166686621953,1.0,-0.10422070836803449,1.1042207083680342,7.3041948278664925,8.429387680589278,7.8818562560633705,7.834363969320489,7.887526782452158,13.733392686726033,11.165719897033128,11.023067974226615,2.129316793753886,2.8615054429692854,2.50894966011614,2.52909122830825,5.548910144632218,9.505580157929785,8.35792367603919,8.197617048472395,1.893076905782402,1.893076905782402,-0.39642196562583903,0.8980157826183407,0.10198421738165932,1.396421965625839,-0.18476092214272646,0.9917804969935751,0.008219503006424869,1.1847609221427262
4154,1991-09-03 09:00:00,MPR,,,25.4,,112.0,7.9,0.15,1.201686445971268,4.03,0.45,1.18,5.63,0.004,0.007,1.0,,,,13.1,,0.6,,USGS,18.0,0.9081356686020124,12.406140678108478,,,,,,MPR,,,,,,,,,,,,,,,,2.0428478004148545,0.7594676607754365,0.0,0.499209696382768,0.5007903036172321,4.426327253386418,5.956716638691439,4.9975360511810765,5.110263316043201,0.44026556811826056,7.086768770902027,5.075845179478688,4.866596196378985,0.657251103582275,1.5798606799044679,1.3302496098342507,1.267370498759312,4.87852262325872,10.502187132349963,6.200296635442993,6.52037233200444,4.092937621673035,4.092937621673035,0.33089034442114673,-0.03135071442354493,1.0313507144235445,0.6691096555788529,0.4275143011928554,0.3885609488696803,0.6114390511303197,0.5724856988071446
4157,1991-09-17 09:00:00,MPR,,,25.0,,112.0,7.3,0.16,1.201686445971268,7.09,0.72,2.16,10.6,0.006,0.005,,,,,22.9,,,,USGS,22.0,1.1099435949580152,23.62947099156452,,,,,,MPR,,,,,,,,,,,,,,,,-1.2867567646649611,-1.0384782388532743,0.0,0.046055699984127396,0.9539443000158726,6.648092389179745,7.589962201667407,7.179067877378953,7.157383782859915,6.898956673889917,11.737589399984715,9.494659065894014,9.493091683852505,1.9013591804288206,2.4869144732514457,2.2175247822178674,2.2155345564122864,6.358801389075691,9.053912189290518,7.872815565161153,7.780796385282653,0.8645882593125588,0.8645882593125588,-0.16132795180737713,0.7565867926310884,0.2434132073689112,1.1613279518073771,-0.027140520460038828,0.8657759360418843,0.13422406395811548,1.0271405204600388
4158,1991-09-17 10:45:00,MPR,7151.0,1.88,25.0,7.64,113.8,7.83,86.0,1.78,7.04,0.79,2.39,8.31,,5.0,,,,,26.06,,1.18,,EDI,24.0,1.2108475581360163,29.13732974801939,,,,,,MPR,,,,,,,,,,,,,,,,-1.1826698152664838,-0.27503421994266225,1.0,0.061877095631039436,0.9381229043689607,6.584015162143477,7.519675605902538,7.110387432537296,7.0933886386085545,6.764037862478912,11.49011051300935,9.371853076039706,9.348462556794157,1.8705283194600164,2.4598688498195953,2.1905173183290074,2.1858939482375286,6.425078567653055,9.00676065066371,7.82865821153065,7.741394200401569,0.8297121528821354,0.8297121528821354,-0.14617070253063663,0.7410487113750412,0.25895128862495853,1.146170702530637,-0.013508619524449258,0.8525546735149973,0.14744532648500272,1.0135086195244492
4159,1991-09-24 10:25:00,MPR,7190.0,1.92,25.0,7.46,108.9,6.93,94.0,1.35,6.36,0.67,2.91,11.02,,,,,,,,,0.83,,EDI,29.0,1.46310746608102,41.38449782270761,,,,,,MPR,,,,,,,,,,,,,,,,-1.7399188630125142,-1.751541743804224,1.0,-0.0222568182137082,1.0222568182137082,6.918497160824621,7.92308219803277,7.477034108054486,7.435998671859662,7.326842219476433,12.659975844161918,10.2582717608997,10.122761772933712,2.0022910357760533,2.6275019352474307,2.3365389473108205,2.344580515337854,6.03284070728462,9.228318294393528,8.072113295283527,7.952341203181334,1.1939595290709517,1.193959529070952,-0.2477923028423279,0.8217149295219623,0.17828507047803754,1.2477923028423277,-0.08866958749673942,0.9189908098115204,0.08100919018847974,1.0886695874967394
4228,1992-10-06 10:10:00,MPR,11514.0,1.86,,7.37,110.3,8.61,164.0,1.16,6.98,0.75,2.43,9.92,,8.0,,,,,25.21,,1.22,,EDI,20.0,1.009039631780014,17.96435581320358,,,,,,MPR,,,,,,,,,,,,,,,,-1.782100327748754,-0.25255567729765144,0.0,-0.027300265397515816,1.0273002653975158,6.943958147828692,7.954573971722687,7.502126003556954,7.46193284455017,7.362175278588102,12.72193434045979,10.331019808705083,10.181373044165136,2.013245060942804,2.6396474727613675,2.34776376835781,2.3565924368679894,5.994325471452345,9.249229221118165,8.089005292831747,7.968309025100451,1.2342878906735237,1.2342878906735237,-0.2571817879610029,0.8274932491730108,0.17250675082698935,1.2571817879610028,-0.09464080825633497,0.9237636377196792,0.07623636228032082,1.094640808256335
4229,1992-10-07 09:30:00,MPR,,,23.3,,82.0,6.2,0.11,1.0014053716427231,6.01,0.65,1.94,8.07,0.004,0.004,3.1,,,,19.3,,4.0,,USGS,28.0,1.4126554844920192,39.20110847260749,,,,,,MPR,,,,,,,,,,,,,,,,0.3199929257111647,-1.0178973054064728,1.0,0.27654395661678444,0.7234560433832155,5.589176268980547,6.937601120402751,6.135870512843205,6.169515670617137,4.573577170016233,9.418325036881182,7.223627585563232,7.260508190308868,1.3990466659253062,2.0451901151590834,1.7919517498321653,1.7579840346363744,5.616546766475145,9.419376064436722,7.110498533829199,7.172560206552272,1.964259598555847,1.964259598555847,0.08831404153299752,0.4093337535283701,0.5906662464716296,0.9116859584670023,0.20601142177816792,0.6453608635400228,0.35463913645997736,0.7939885782218321
