,datetime,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,pH,Cond,DO%,Temperature,Turbidity,Cl,NO3-N,SO4,Bromide,DOC,TDN,NH4-N,PO4-P,Na,K,Mg,Ca,SiO2,discharge(cfs),discharge(m/yr),rank_sp,rank,stage,discharge(cms),notes,rainfall(mm),rainfall(in)
432,2020-03-31 17:26:00,QS,QS 3-31-20,,-2.262536896014166,0.0275254480574659,-2.9386735857237336,0.1951842657009757,15.161621582389593,0.2942558685670372,7.58,46.7,95.6,20.9,1.2,7.1523,0.1224,0.5119,0.0208,1.03780209678759,0.157961946849753,27.0321342340579,2.0,4.8086,0.3008,1.4899,2.6273,12.4231177219728,3.18384710425995,1.0935291154260753,49.84715390021082,45.62639538902745,,,,,
433,2020-04-07 09:53:00,QS,QS 4-7-20,,-1.808325125360354,0.0414419664874502,-3.6497214656956447,0.2319123265353739,10.816879537187187,0.4056473941596313,7.07,47.4,96.7,21.0,0.5,7.3884,0.139,0.5279,0.0217,1.00483456777849,0.194772396774989,14.0546144972358,8.626905764521,5.2176,0.2998,1.6046,2.8379,13.8243168038424,,,,,,,,,
434,2020-04-14 09:21:00,QS,QS 4-14-20,,-2.3237215535390163,0.0387128071994004,-3.5658352292809643,0.1434100254054587,15.023937199031169,0.3412946639303101,7.14,47.4,96.5,21.6,0.9,7.4938,0.1518,0.5486,0.0195,1.06100146905325,0.218160805094833,14.4801069476234,2.0,5.3914,0.321,1.6633,2.9177,13.7177038302219,,,,,,,,,
435,2020-04-21 08:49:00,QS,QS 4-21-20,,-2.24254914852606,0.0445613558268647,-3.0559136621673453,0.1766100157009915,14.884479526041131,0.3978401957647384,7.5,53.0,96.0,21.6,0.5,7.1816,0.1552,0.5471,0.0233,1.12205244869973,0.201633664312074,18.0967927759181,2.0,5.2446,0.3161,1.7081,2.9439,13.9035150128177,,,,,,,,,
436,2020-04-28 09:41:00,QS,QS 4-28-20,,-2.214507406342369,0.0169376196965847,-2.9236218601482262,0.0920511305859887,14.792437390590724,0.1638106228096075,7.44,54.7,95.9,21.6,0.7,,,,,1.08331325914882,0.24010782688507,6.21315569190515,2.0,,,,,14.0527731758864,,,,,,,,,
437,2020-05-05 08:28:00,QS,QS 5-5-20,,-1.9077407745192083,0.0089629657487972,-0.6163077947985518,0.3036249072450684,14.645618401355115,0.3119767757710173,7.35,48.3,95.5,21.8,1.1,,,,,2.11640154558275,0.278763037742233,22.5954635423687,2.0,,,,,11.2322228031495,,,,,,,,,
438,2020-05-12 09:14:00,QS,QS 5-12-20,,-1.8520482447252085,0.0338554851019252,-0.4512935495990718,0.2295629483912829,14.365092408202596,0.3550430326724447,7.26,52.2,95.1,22.3,0.8,,,,,1.47102238296202,0.176227613045476,2.5,2.0,,,,,12.0922624631866,,,,,,,,,
439,2020-05-19 09:26:00,QS,QS 5-19-20,,,,,,,,7.48,53.2,96.2,22.5,0.1,,,,,0.924460636500943,0.2018379418405,2.5,7.86848822702551,,,,,12.338753580705,,,,,,,,,
440,2020-05-26 09:18:00,QS,QS 5-26-20,,,,,,,,7.39,55.7,94.6,23.0,0.3,,,,,0.914085361045582,0.248448492178578,12.3542471120214,8.86910193991331,,,,,13.0357559335687,,,,,,,,,
441,2020-06-02 07:46:00,QS,QS 6-2-20,,,,,,,,7.38,57.3,94.6,23.0,-0.6,,,,,1.01106932303456,0.245509644812545,2.5,8.33734955701838,,,,,13.2787123965728,,,,,,,,,
442,2020-06-09 13:02:00,QS,QS 6-9-20,,,,,,,,7.42,54.5,95.4,23.2,-0.2,7.4714,0.134,0.6442,0.0188,0.916404661060249,0.208768151039164,11.0062256104038,11.668286542951,5.3332,0.3454,1.7352,3.1039,13.1329385187703,,,,,,,,,
443,2020-06-16 11:35:00,QS,QS 6-16-20,,,,,,,,7.52,54.8,95.1,23.9,0.25,7.3128,0.1855,0.634,0.0229,0.736410728427953,0.243296624661497,5.43309322872094,7.83358814239167,5.3324,0.3275,1.7841,3.2501,13.9607541147005,,,,,,,,,
444,2020-06-25 08:42:00,QS,QS 6-25-20,,,,,,,,7.46,52.3,96.1,23.7,3.73,7.1711,0.147,0.6444,0.0162,1.35720319028423,0.263594712938007,2.5,8.54087353848557,5.0719,0.3086,1.789,3.3163,12.6073244105947,,,,,,,,,
445,2020-06-30 10:13:00,QS,QS 6-30-20,,-2.06047710380086,0.019398974607436,-2.08828389002771,0.151949341213762,14.39553294037917,0.2171936833974986,7.55,52.1,95.8,23.7,1.57,9.026,0.1341,0.7119,0.0206,1.26084184103843,0.135187294568866,5.17405561244831,,6.2322,0.3784,1.7613,2.9459,12.5629942909552,,,,,,,,,
446,2020-07-07 10:18:00,QS,QS 7-7-20,,-1.97294439832987,0.013416963071631,-1.41614765379813,0.0197025008810719,14.36740753284083,0.1091290154686702,7.39,54.2,96.0,23.6,1.6,7.079,0.1153,0.6088,0.0187,1.34718172933051,0.138065010071013,2.5,,4.9394,0.3127,1.6358,2.6879,12.1718461764892,,,,,,,,,
447,2020-07-14 12:01:00,QS,QS 7-14-20,,-2.1773977026677,0.036116436675458,-3.0955400723292703,0.214047792908248,14.32364154901233,0.3595801239353529,7.26,64.6,96.5,23.7,1.22,12.8973,0.08,0.8431,0.0151,1.65089492852358,,10.4044108784042,44.9428639409208,,0.4698,1.2885,3.0993,10.1795525634672,,,,,,,,,
448,2018-04-10 11:10:00,QP,QP 4-10-18,,-2.331538062921377,0.0168445639077688,-4.90111155608111,0.1730139699033571,13.751192947289908,0.2295731028540344,7.3,93.3,94.8,22.9,15.9,12.5625,0.2261,0.5494,0.0,0.781973782655319,,8.24588020797737,10.0511942209233,7.9394,0.7382,4.198,6.3708,24.7659088367086,0.329271696893334,0.9485149991390793,52.27393445211674,51.59866396873354,1.39,0.009,Good,,
449,2018-04-17 11:40:00,QP,QP 4-17-18,,,,,,,,7.05,84.1,96.3,22.5,22.5,11.7115,0.4676,0.8485,0.0,3.04683484683766,0.683847720930806,8.35985871138456,22.5229458356332,6.855,0.8054,2.7017,4.5384,14.7203267534809,1.0106029694988699,2.9111887957217784,84.79449891614867,86.68320536629986,1.577,0.033,Good,,
450,2018-04-24 11:39:00,QP,QP 4-24-18,,-2.042597821211996,0.0294257463971905,-2.1571236655742174,0.1453096476253803,14.18365890412175,0.2775051028176584,7.12,81.4,95.7,22.5,12.8,9.9739,0.2392,0.6405,0.0001,1.70238947593637,0.348074080520062,9.42040152436828,15.2331198720808,6.806,0.7806,2.7301,4.631,18.0605752223653,0.6104018311549481,1.7583512273148225,73.76361991989549,76.90176566787704,1.49,0.017,Good,,
451,2018-05-01 11:40:00,QP,QP 5-1-18,,-2.3422538174927534,0.0325183060306468,-5.071226295829472,0.1038407191651283,13.666804244112557,0.2801054613735874,7.42,86.5,94.9,23.5,9.9,9.2166,0.2145,0.6069,0.0,1.10017812859785,0.266607547226229,6.8557940472596,7.13507418326919,7.3227,0.8228,3.6606,5.118,23.1963311319678,0.32301123890963196,0.9304808396439039,51.43628246170632,50.45472184494276,1.387,0.009,Good,,
452,2018-05-08 11:40:00,QP,QP 5-8-18,,-1.842076212763403,0.0411176745318871,-1.5233595478782034,0.164883364671533,13.21325015422902,0.3804077703270987,7.1,73.8,95.5,22.3,13.9,10.2193,0.319,0.7429,0.0,2.15205579389235,0.335181341846901,2.5,4.61456371434342,6.7046,0.837,2.9252,3.9756,18.8328437579925,1.5188705258534787,4.375327394109382,89.51894227594424,90.82323918285888,1.651,0.054,Good,,
453,2018-05-15 11:45:00,QP,QP 5-15-18,,-1.5895425088998791,0.038314976809467,1.0284062296827303,0.1813875170185759,13.744746300881763,0.3561682579854695,7.02,71.6,95.0,22.5,16.4,10.0936,0.2903,0.7561,0.0,,,,15.8502791058615,6.6399,0.815,2.7708,3.8479,15.9703507554256,1.1240641459541596,3.2380302118021618,86.22001464275974,87.96768023948776,1.596,0.038,Good,,
454,2018-05-22 11:45:00,QP,QP 5-22-18,,-1.8450240951610275,0.0343966580352675,-1.6233285486469122,0.1920797982450145,13.136864212641308,0.3355815463781259,7.07,69.6,96.0,22.7,13.2,10.734,0.2513,0.7283,0.0,1.71736781769767,0.299765368794596,2.5,10.214240787308,7.1231,0.7812,2.9292,4.1234,16.0548342831464,0.8569670942094241,2.468618318232158,81.8681003172598,84.21515092718353,1.548,0.026,Good,,
455,2018-05-29 11:40:00,QP,QP 5-29-18,,-2.17598419849632,0.041724953746235,-4.22825668040655,0.138211345078361,13.17961690756401,0.3612818413322189,7.43,68.4,96.1,23.2,13.2,9.5808,0.251,0.5377,0.0,1.09825104374586,0.304360363475966,18.9393559707516,6.138302851197,6.5089,0.7819,3.0038,4.0039,16.8268853589569,0.917825065586393,2.6439285535571564,83.16728635208659,85.31003132189484,1.56,0.029,Good,,
456,2018-06-06 09:15:00,QP,QP 6-6-18,,-2.401618017054565,0.0232380907045225,-5.858155665350751,0.1510743269240475,13.354788471085769,0.2405851959156958,7.25,78.5,94.5,23.4,12.5,11.6147,0.193,0.5997,0.0,0.975359546187808,0.270576612254702,14.1263722096458,19.722,8.6901,0.7872,3.346,5.0967,20.8531399018372,0.3209480217735565,0.9245374426908332,51.16496073730602,50.08717465421183,1.386,0.009,Good,,
457,2018-06-12 10:45:00,QP,QP 6-12-18,,-1.7432421504852662,0.0190570458270927,-0.9534695804136492,0.1548183408655754,12.992467623468482,0.2172935021698678,7.72,78.6,94.7,23.1,41.7,9.9879,0.2661,0.7781,0.0,3.4965792469762,0.451382069572845,13.9200672818694,7.538,6.7881,0.8504,3.1837,4.5197,17.0182121448639,1.8591887895913968,5.35566363521957,91.2667422730731,92.25836405466087,1.689,0.067,Good,,
458,2018-06-19 10:50:00,QP,QP 6-19-18,,-2.3721722773934903,0.020147606836786,-5.41583683944448,0.088902449246298,13.561541379703442,0.1840731197159753,7.77,89.7,96.0,24.5,11.5,9.1422,0.1639,0.5067,0.0,0.910882684039643,0.199963068163367,2.5,9.28135627617004,7.195,0.6696,3.7296,5.1233,21.4492900146387,0.20945864071124112,0.6033760699397596,35.713978093282996,25.86273803254151,1.321,0.01,Good,,
459,2018-06-26 11:25:00,QP,QP 6-26-18,,-2.31405216125964,0.012806566269613,-5.32162981160259,0.077306845678005,13.19078747847453,0.1283466763271812,7.45,76.7,99.8,23.3,12.4,8.9517,0.1739,0.5993,0.0,1.1939689212152,0.24078023651598,2.5,9.21256899021908,6.4584,0.7081,3.1349,4.3252,18.0638777774463,0.4236660521702778,1.2204316644917304,62.96673796637907,64.58935055575574,1.43,0.01,Good,,
460,2018-07-03 11:15:00,QP,QP 7-3-18,,-2.4039371674179195,0.0236905294298416,-5.765311744257473,0.1423108937980585,13.466185595085882,0.2370059626090421,7.55,87.4,100.5,24.5,10.8,8.902,0.1444,0.4257,0.0,0.888204999023237,0.212355863832171,11.2456190467656,2.0,6.874,0.7115,3.4159,5.1119,22.7158246880547,0.22547341539168173,0.6495089569614809,38.401355173057325,30.112675665936745,1.332,0.009,Good,,
461,2018-07-10 10:40:00,QP,QP 7-10-18,,-2.957454189815521,0.0292465471208752,-11.938919498741898,0.215677453039447,11.720714019782267,0.3203800489381821,7.0,68.2,98.7,23.0,16.2,8.7796,0.2256,0.6937,,2.38595847259142,0.339118711540145,9.63653250121761,13.8970902970225,6.1033,0.7189,2.3435,4.0227,14.3007389895774,0.8569670942094241,2.468618318232158,81.8681003172598,84.21515092718353,1.548,0.026,Good,,
462,2018-07-17 10:31:00,QP,QP 7-17-18,,-2.286588625381728,0.0176159832913373,-5.850238234052167,0.0453150263457738,12.44247076900166,0.1488725610039984,7.25,78.9,98.6,23.5,13.0,8.6486,0.1575,0.6617,,1.97965781642061,0.252423703967465,7.54544985371559,15.6594520851075,6.4416,0.6417,2.6827,4.6451,18.3510241745506,0.476379742156814,1.3722811130897807,66.70997286782756,69.09790171023089,1.449,0.012,Good,,
463,2018-07-19 10:00:00,QP,QP 7-19-18,,,,,,,,,,,,,8.9235,0.1674,0.691,0.0,2.40500736482028,0.270601057600775,7.80527922277666,23.058,6.2449,0.6563,3.2161,4.3805,16.8510412988465,1.1240641459541596,3.2380302118021618,86.22001464275974,87.96768023948776,1.596,0.038,Good,,
464,2018-07-24 11:15:00,QP,QP 7-24-18,,-2.197968871764542,0.0085696965029963,-4.827938838187972,0.0255073072936612,12.755812135928362,0.0731489125496424,7.35,87.5,99.6,24.0,11.9,8.7663,0.1343,0.5432,0.0,1.37739435899825,0.237744106771893,9.39641781705443,2.0,6.7142,0.6804,3.8068,6.2193,21.2011030302719,0.2951703719777033,0.8502811743731774,47.85311302200721,45.28106549879424,1.373,0.008,Good,,
465,2018-07-31 11:35:00,QP,QP 7-31-18,,,,,,,,7.38,91.5,90.9,24.6,10.8,8.875,0.1358,0.4831,0.0,0.838000193850944,0.203295204667089,12.8893534731755,4.99643705906808,6.9956,0.6601,3.6889,5.453,22.299594025944,0.17434776280361364,0.5022340809909978,29.330739746479278,17.240069850597333,1.294,0.012,Good,,
466,2018-08-07 11:58:00,QP,QP 8-7-18,,,,,,,,,,,,,8.9914,0.1514,0.5754,0.0,1.27655306148194,0.227953486319216,10.8730211453619,15.3557177860538,6.7085,0.6879,3.4337,4.9367,19.5391560836708,0.09674478451603119,0.2786874185292039,9.392899697095853,3.0681597693821545,1.211,0.023,Good,,
467,2018-08-14 11:03:00,QP,QP 8-14-18,,,,,,,,7.2,85.4,97.3,23.9,14.0,9.3549,0.2005,0.7019,,,,15.409841473031,12.3394793541128,6.63,0.6596,3.5758,4.7576,22.2704190368133,0.09674478451603119,0.2786874185292039,9.392899697095853,3.0681597693821545,1.211,0.023,Good,,
468,2018-08-21 11:33:00,QP,QP 8-21-18,,,,,,,,6.91,67.1,98.2,23.4,32.7,,,0.2652,0.0001,2.47736995679077,,11.6095001579189,22.1694934954906,,,1.7162,2.0251,15.0641967215284,0.732943204518478,2.1113494708536926,78.45360972738627,81.22210826842587,1.521,0.021,Good,,
469,2018-08-28 12:10:00,QP,QP 8-28-18,,,,,,,,6.89,62.1,99.5,23.5,14.8,8.0762,0.1859,0.6474,-0.0025,3.19857735799939,0.308977238095223,2.5,7.3775728480424,5.4432,0.658,2.1773,3.6081,11.7196820584536,1.681403189930927,4.84352636529953,90.4326791943611,91.57357873437371,1.67,0.06,Good,,
470,2018-09-04 12:04:00,QP,QP 9-4-18,,-2.184590369536296,0.0171245755762231,-5.5302402143908855,0.1520809230817637,11.946482741899478,0.2067869462023265,6.47,58.4,96.1,23.4,20.0,7.4526,0.133,0.7406,0.0,5.05449145461946,0.343497173596665,2.5,8.09680518007688,5.5916,0.6162,2.1699,3.2765,12.5711494179363,3.130243695287055,9.017122102973003,94.54772534776555,95.12112980569339,1.791,0.11,Good,,
471,2018-09-11 12:38:00,QP,QP 9-11-18,,-2.37868200099354,0.0589155945102729,-5.663822711062636,0.285091185526528,13.365633296885685,0.5508393683832439,6.9,85.4,96.8,24.6,7.7,8.7378,0.1449,0.4251,0.0,0.745279153550499,0.199750406259151,6.13345126217685,2.0,6.7029,0.5929,3.4274,4.8741,21.4250081186287,0.1507591022296191,0.4342835144068237,24.41751963134699,13.083543531890124,1.273,0.014,Good,,
472,2018-09-18 13:06:00,QP,QP 9-18-18,,-2.417243202,0.030601989,-6.1334009720000005,0.180612007,13.204544643999998,0.3042294000272817,7.29,84.3,98.1,24.1,8.2,9.0766,0.1456,0.5127,0.0,0.835962315513647,0.196337206214431,2.5,2.0,6.8976,0.6002,3.3955,4.7034,19.9123537617588,0.14866771481970167,0.4282589688839818,23.920096469946454,12.730825733847048,1.271,0.014,Good,,
473,2018-09-25 11:07:00,QP,QP 9-25-18,,-2.23623403379646,0.016990629969622,-4.60192304101333,0.073451397639287,13.28794922935835,0.1545015347758725,6.5,62.1,95.6,23.3,22.7,7.2306,0.196,0.6952,,4.16992756456884,0.382325783305994,8.75660428677075,7.81764707284421,5.3786,0.6261,2.2287,3.8053,12.1288190333944,1.4468696961180687,4.167918535106785,89.07535279001996,90.42617179920725,1.642,0.051,Good,,
474,2018-10-02 10:00:00,QP,QP 10-2-18,,-2.5055974200023043,0.0154295015619326,-6.991346286411872,0.1111782926015309,13.053433073606564,0.1661236344611187,6.95,73.5,96.6,22.4,7.8,8.6261,0.1567,0.5027,0.0,0.960091199700222,0.200616405777888,2.5,2.0,6.1759,0.5591,3.0521,4.2357,18.2774904993324,0.19845401644549968,0.5716756496654746,33.75299674126818,22.780026055381544,1.313,0.01,Good,,
475,2018-10-09 09:17:00,QP,QP 10-9-18,,-2.520760612651661,0.0162084399965414,-7.5586802907529185,0.1490852035133899,12.607404610460373,0.1975855856139405,6.57,67.3,96.2,22.7,11.2,8.3433,0.1407,0.6064,0.0,2.28532981111189,0.245332983737571,7.75455811846579,6.47409121074847,6.2591,0.6194,2.6301,3.7885,16.0565228453335,0.5252016330228751,1.5129196684521369,69.66292941328471,72.55342739141281,1.465,0.013,Good,,
476,2018-10-16 09:34:00,QP,QP 10-16-18,,-2.76227225701894,0.027344048794198,-9.932586964592062,0.1645925788542979,12.165591091559456,0.2737577858241023,6.48,65.6,94.9,22.4,13.4,7.8776,0.1632,0.466,0.0,2.33213001421669,0.299274985340896,2.5,4.72284788578085,5.6342,0.5665,2.8661,3.9314,15.5839569347851,0.8618981205328878,2.4828228565301163,81.98294549160913,84.31479890234776,1.549,0.027,Good,,
477,2018-10-23 12:11:00,QP,QP 10-23-18,,-2.59397255790537,0.023492009167991,-8.140389140576861,0.099287200799734,12.611391322666098,0.2125509724903205,6.62,61.1,96.5,22.8,13.2,7.8355,0.1819,0.5808,0.0,2.26631159021118,0.293803029713647,5.19703266000679,2.0,5.5229,0.5308,2.5462,3.5947,13.5303579486113,0.9496683364166992,2.7356577252083043,83.81903271651903,85.83377220944092,1.566,0.03,Good,,
478,2018-10-30 09:15:00,QP,QP 10-30-18,,-2.452920653445017,0.0279763453538078,-6.5700388639413,0.1031707206774967,13.053326363618837,0.246445643426431,6.56,75.2,93.7,21.9,6.5,8.655,0.1713,0.4575,0.0,0.683019700528773,0.224178923020065,2.5,2.0,6.471,0.4901,3.3636,4.706,19.2438543972139,0.24256562189048575,0.69874554299502,40.72840551831063,33.962358289214734,1.343,0.009,Good,,
479,2018-11-06 10:45:00,QP,QP 11-6-18,,-2.64691353,0.042770453,-7.718484352999999,0.164323198,13.456823887,0.3795761570353973,6.41,58.1,95.0,22.0,8.9,7.978,0.2056,0.5204,0.0,1.3784399287597,0.287575106652959,11.8570180041052,2.0,5.3816,0.599,2.4208,3.3567,13.5861225046653,0.7723863563988478,2.224971204895325,79.75351354455275,82.32890761426947,1.53,0.023,Good,,
480,2018-11-13 09:53:00,QP,QP 11-13-18,,-3.596676453491096,0.0278320934713951,-16.051695056982787,0.232572418510814,12.72171657094598,0.3219719819797987,6.47,48.8,95.7,22.3,16.0,7.0389,0.1574,0.6152,0.0,3.72623561078804,0.264881941255984,2.5,2.0,4.8101,0.5604,1.9442,2.8081,9.86873415682064,3.7538661019830637,10.813557120410879,95.34231039779498,95.88837763672146,1.828,0.129,Good,,
481,2018-11-20 09:48:00,QP,QP 11-20-18,,-2.577285957,0.039447965,-7.326961067999999,0.2223839219999999,13.291326588,0.3860669541583952,6.79,68.9,94.7,21.7,5.7,8.9441,0.1981,0.4052,,0.206172361338549,0.19783105225838,2.5,,6.2758,0.5379,3.0595,4.0475,18.6855809822141,0.42630556067219205,1.2280351525170976,63.18996827402059,64.83355046151289,1.431,0.01,Good,,
482,2018-11-27 11:17:00,QP,QP 11-27-18,,,,,,,,7.02,76.1,94.5,21.9,5.7,8.9194,0.1804,0.3915,,0.997958201102675,0.211333209823068,8.05152388804911,14.7357389029602,6.6177,0.5283,3.4294,4.7744,20.5252674759309,0.21952840645494417,0.6323834943125058,37.3699019509324,28.597860132494386,1.328,0.009,Good,,
483,2018-12-04 10:51:00,QP,QP 12-4-18,,-2.459668571289366,0.0213498644139313,-6.13348785960755,0.2011964820838578,13.543860710707376,0.2639172102658109,6.75,76.7,94.6,21.7,7.4,8.4054,0.1806,0.444,0.0,1.01808576423209,0.20630277810537,,7.64004803337817,6.5334,0.5078,3.5065,4.9381,20.7924708144063,0.18796554985479377,0.5414620966236642,31.99084109734564,20.11392299803199,1.305,0.011,Good,,
484,2018-12-11 08:28:00,QP,QP 12-11-18,,-2.39690100040045,0.020934002529096,-5.74768754455546,0.182049645021621,13.42752045864814,0.2473640046840745,6.65,77.1,93.3,21.2,7.2,8.0603,0.1545,0.3901,0.0,1.01975900998197,0.216348796767656,2.5,2.0,6.1643,0.4716,3.5485,5.0763,20.3353870695875,0.1684527778198271,0.48525271961200106,28.027247017614375,16.13091443301827,1.289,0.012,Good,,
485,2018-12-18 09:12:00,QP,QP 12-18-18,,-2.4262631721151635,0.061322909841463,-5.805413059393697,0.3164927659787123,13.604692317527611,0.5838147174301147,6.78,78.8,92.3,20.6,7.3,8.1316,0.1745,0.4846,,0.875157078973428,0.177578168892873,2.5,7.89460459139868,6.4334,0.4642,3.3675,4.9126,21.7777250967916,0.14154911573370743,0.4077528091695907,22.199572201725548,11.480860381960806,1.264,0.015,Good,,
486,2019-01-02 10:13:00,QP,QP 1-2-19,,-2.3913597202743024,0.0466895588264032,-5.084840017668731,0.1806759846474992,14.046037744525687,0.4149197093971437,6.83,72.0,94.3,20.7,7.0,,,,,1.25175557970033,0.223911768361208,2.5,10.5249304494088,,,,,16.5007679338418,0.2011559351343313,0.5794589193087236,34.23319312651631,23.505418964991545,1.315,0.01,Good,,
487,2019-01-08 10:40:00,QP,QP 1-8-19,,-2.369702826347992,0.0212512963405597,-4.968195644369584,0.1605324560843706,13.989426966414351,0.2338251389614786,7.04,78.4,94.5,20.7,7.3,8.8298,0.1736,0.4916,0.0,0.915759433666611,0.21719880474231,2.5,10.7542232569363,6.6454,0.5051,3.6824,5.1748,18.115202409412,0.15181455379578068,0.43732389610623656,24.632854333251984,13.256091138398427,1.274,0.014,Good,,
488,2019-01-15 10:44:00,QP,QP 1-15-19,,-2.378371126414488,0.0275904434328586,-5.281166739762668,0.1407250236159459,13.74580227155323,0.2701655360116841,6.82,79.9,92.6,20.2,7.4,8.5884,0.1506,0.4943,0.0,0.781974810526915,0.195478559886975,5.35145043688235,5.17800919224364,6.6691,0.4692,3.6887,5.2609,22.5359557586005,0.1219728852167808,0.35136063077375307,16.42357771429392,7.453640823793553,1.243,0.018,Good,,
489,2019-01-22 10:22:00,QP,QP 1-22-19,,-2.240616270886166,0.0288958177014398,-3.858761344490112,0.0874027627683643,14.066168822599217,0.2471380442185561,6.75,73.7,94.3,20.4,6.6,8.0546,0.1384,0.4995,0.0,1.17039153452364,0.206728511253388,5.35145043688235,2.0,6.2863,0.5,3.337,4.8104,19.625765858774,0.20389044967040737,0.5873360860294097,34.73133407025654,24.281259528231285,1.317,0.01,Good,,
490,2019-01-29 11:11:00,QP,QP 1-29-19,,-2.3108889896169846,0.0169037845083426,-4.801969765379766,0.1509550933609587,13.68514215155611,0.2026688623758044,6.9,75.2,93.5,20.3,6.8,9.4112,0.1596,0.5598,0.0225,0.841796160727786,0.204806058573155,2.5,2.0,6.5576,0.4293,3.1358,5.5706,21.8563230793183,0.17797197460412115,0.5126741500442206,30.167673954550022,17.943842337223163,1.297,0.012,Good,,
491,2019-02-05 10:54:00,QP,QP 2-5-19,,-2.3705095329404355,0.0317098987801689,-5.101545934893272,0.177970947855296,13.862530328630212,0.3101811592830162,6.94,79.3,94.6,20.2,6.9,8.6664,0.1667,0.3931,0.0,0.658607891389834,0.201623652519707,11.3385455772346,4.76122548105878,6.7478,0.4901,3.7286,5.4327,23.0316074656014,0.09603731477303327,0.27664944906811173,9.154595960320993,2.959503284641184,1.21,0.023,Good,,
492,2019-02-11 14:17:00,QP,QP 2-11-19,,,,,,,,7.0,64.4,96.5,20.9,13.1,,,,,,,,,,,,,,0.29137217663580106,0.8393399204316899,47.389425630571786,44.56745294786152,1.371,0.008,Good,,
493,2019-02-12 10:15:00,QP,QP 2-12-19,,-2.04701077,0.042499938,-2.42925915,0.213664395,13.94682701,0.4015621202391506,6.5,64.1,95.3,20.4,10.7,7.5793,0.1272,0.5701,0.0194,2.03015443254453,0.181392547427478,5.31225064223081,4.86789767322463,5.7076,0.4191,2.9081,4.2294,17.5406798938912,0.22248328933820993,0.6408954640989185,37.89675418825995,29.354297752030377,1.33,0.009,Good,,
494,2019-02-19 10:20:00,QP,QP 2-19-19,,-2.3110621827894247,0.055657585562067,-5.047628344870549,0.3204652267410558,13.440869117444848,0.5485936918234844,6.69,79.3,95.8,20.7,7.3,,,,,0.821185510010819,0.18111522461951,7.24005600115408,20.4276774038245,,,,,21.6765059045552,0.10871100469557818,0.3131578556496402,12.957406795963191,4.956066191756521,1.227,0.02,Good,,
495,2019-02-26 08:32:00,QP,QP 2-26-19,,-2.1230532225188203,0.0315104732597791,-3.2426848624222138,0.0257015326344409,13.741740917728348,0.2533906154207291,7.29,77.4,94.8,20.5,9.3,9.0942,0.1392,0.591,0.0191,1.61945572976488,0.203264537939308,5.51295305694717,18.8076301326511,6.814,0.428,3.5947,5.7452,21.8293505031038,0.1593881777961601,0.45914082124732064,26.257913550295008,14.521578845247666,1.281,0.013,Good,,
496,2019-03-05 08:54:00,QP,QP 3-5-19,,-1.912482441678786,0.0210671980367191,-1.3009840810193556,0.1345522250171368,13.998875452410932,0.2156599605319356,6.57,72.7,93.7,20.5,8.4,8.5422,0.1117,0.5419,0.0182,1.8963917199309,0.211505548873213,26.5426926362282,10.9724900234773,6.1057,0.418,2.6112,4.4504,19.7479667052204,0.15394514928303873,0.4434613861967285,25.097977289366774,13.599661834409735,1.276,0.014,Good,,
497,2019-03-12 10:33:00,QP,QP 3-12-19,,-1.9593117783896108,0.0227581573014599,-1.4174474598724012,0.1729280897243476,14.257046767244486,0.2511013391764842,6.7,71.0,95.4,20.8,9.1,8.5414,0.1222,0.5115,0.0,1.66032978815768,0.204413698691836,2.5,53.3234710230834,6.0763,0.5289,3.102,4.7195,16.9370925919205,0.14557889798974216,0.41936118289006774,23.16355388392024,12.198214929179256,1.268,0.015,Good,,
498,2019-03-19 10:22:00,QP,QP 3-19-19,,-2.369280615,0.014002343,-5.372766532999999,0.076251917,13.581478387,0.1355085010378036,6.5,83.6,95.1,21.0,5.4,9.0994,0.1255,0.4755,0.0,0.57167234550686,,2.5,19.461217281031,6.7779,0.4642,3.6994,5.915,23.4970245003066,0.08789872046679476,0.2532050448140897,6.401182905295798,1.8944202677606232,1.198,0.026,Good,,
499,2019-03-26 10:48:00,QP,QP 3-26-19,,-1.896225234,0.021684769,-1.206636867,0.078438462,13.963165005,0.1903871359684276,6.91,77.1,95.4,21.6,8.9,8.8422,0.1098,0.4466,0.0,1.19165127617604,0.183129826,8.1346750691511,7.10865231757785,6.3774,0.4744,3.4295,5.3386,21.1172448554613,0.10950070547096404,0.31543270355595115,13.170588150849136,5.095213016603376,1.228,0.02,Good,,
500,2019-04-02 10:31:00,QP,QP 4-2-19,,-2.2967999753658264,0.0180921222076777,-4.547076733769302,0.1632232121063052,13.827323069157307,0.2255006324765716,6.83,88.6,95.4,21.7,6.8,9.0057,0.1115,0.4758,0.0,1.00029812229864,0.201748066772643,2.5,10.7548401649784,7.0061,0.5269,4.0085,6.1673,22.3016428574357,0.08406382097603204,0.24215805923501157,5.460888040310656,1.531030850680489,1.192,0.027,Good,,
501,2019-04-09 09:26:00,QP,QP 4-9-19,,,,,,,,6.68,90.1,92.7,21.1,6.7,8.9844,0.1095,0.3607,0.0,0.861154728173618,0.15145976082802,12.7037499834808,11.572872994195,7.1,0.479,4.3116,6.2641,22.9919062051218,0.07741703741870104,0.2230110327531035,3.728161472315135,0.985253762785154,1.181,0.029,Good,,
